Time,Lat,Long,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,CTTemp,CTCond,O2Con,O2Air,O2Temp,AirPressure,AirTemp,WindDirection,WindSpeed,WindGust,Heading,AirFix,
2019-12-04 08:25:51,50.17614,-48.47091,20,0,0,0,250,0.024,13.3,8,7.027,,270.1,91,7.79,993.9,6.4,160,8,10,360,1,
2019-12-04 09:00:00,50.1978,-48.41568,12,3,0,1,210,0.022,13.2,8,7.377,,271.4,90.5,7.32,989.9,5.8,240,13,16,255,1,
2019-12-04 09:30:00,50.2407,-48.30462,12,6,0,1,200,0.02,13.2,8,7.746,,269.4,90.5,7.57,990.2,6.2,245,10,12,255,1,
2019-12-04 09:45:59,50.26374,-48.2445,12,0,0,0,250,0.024,13.2,9,8.015,,268.1,90.5,7.76,987.8,6.5,245,11,14,256,1,
2019-12-04 10:30:00,50.33043,-48.07815,13,2,0,1,120,0.022,13.3,8,8.308,,265.4,90.5,8.17,990.4,6.7,225,13,30,254,1,
2019-12-04 11:41:10,50.36307,-47.95725,11,0,0,0,350,0.024,13.3,9,8.62,,263.1,90.5,8.59,988.1,6.7,205,13,13,358,1,
2019-12-04 12:30:00,50.3712,-47.98974,12,2,0,1,350,0.02,13.3,8,6.723,34.02,277.8,91.5,6.74,986.8,6.2,200,10,13,266,1,
2019-12-04 13:30:00,50.37213,-47.98629,11,4,0,1,240,0.02,13.5,7,6.694,34.02,277.7,91.5,6.71,986.7,5.7,175,14,19,145,1,
2019-12-04 14:30:00,50.36994,-47.96934,11,6,0,1,250,0.02,13.6,7,6.778,34.07,276.6,91.5,6.79,984.4,5.4,200,11,14,278,1,
2019-12-04 15:30:00,50.37093,-47.97753,12,8,0,1,250,0.02,13.8,8,6.617,33.96,277.3,91,6.63,982.7,5.3,195,8,11,291,1,
2019-12-04 16:30:00,50.37489,-48.03012,12,10,0,1,350,0.02,13.9,7,6.269,33.68,280.7,91.5,6.28,986.4,5.3,0,11,11,272,0,
2019-12-04 17:30:00,50.3679,-47.97867,37,12,0,1,380,0.02,14,7,6.336,33.73,279.7,91.5,6.35,986.9,5.5,0,9,9,21,0,
2019-12-04 18:30:00,50.36712,-48.01344,12,14,0,1,240,0.02,13.8,7,6.265,33.67,282,92,6.28,987.2,5.8,205,11,13,310,1,
2019-12-04 19:30:00,50.35752,-47.96199,13,16,0,1,350,0.02,13.7,7,6.573,33.91,278.4,91.5,6.59,985.1,5.5,215,14,19,106,1,
2019-12-04 20:30:00,50.36697,-48.02241,12,18,0,1,290,0.02,13.5,7,6.348,33.73,281.3,92,6.36,982.5,4.9,205,13,16,0,1,
2019-12-04 21:30:00,50.35761,-47.97897,13,20,0,2,270,0.02,13.4,7,6.407,33.77,280.9,92,6.42,984.4,5.1,205,12,15,153,1,
2019-12-04 22:30:00,50.37429,-48.02676,13,22,0,1,300,0.02,13.4,7,6.454,33.81,279.3,91.5,6.47,982.7,4.7,220,13,16,295,1,
2019-12-04 23:30:00,50.38089,-48.03825,12,24,0,1,350,0.02,13.3,7,6.474,33.83,279.3,91.5,6.49,982.5,4.3,0,24,24,294,0,
2019-12-05 00:30:00,50.40663,-48.09726,41,26,0,1,380,0.02,13.3,7,5.413,32.91,286.3,91.5,5.43,981.2,3.8,0,11,11,299,0,
2019-12-05 01:30:00,50.43084,-48.14472,12,28,0,1,280,0.022,13.3,6,5.018,32.58,289.1,91.5,5.03,977.4,3.5,235,12,15,313,1,
2019-12-05 02:30:00,50.45397,-48.1932,12,30,0,1,240,0.02,13.3,6,5.135,32.68,288.4,91.5,5.15,978,3.4,250,14,20,318,1,
2019-12-05 03:30:00,50.48457,-48.23817,13,32,0,1,350,0.02,13.3,5,4.849,32.39,291.7,92,4.86,975.2,3.2,260,8,16,334,1,
2019-12-05 04:30:00,50.51337,-48.27144,12,34,0,1,230,0.02,13.3,6,5.1,32.62,288.1,91.5,5.11,976.9,3.1,260,11,17,314,1,
2019-12-05 05:30:00,50.54655,-48.30507,41,36,0,1,300,0.02,13.3,6,4.578,32.13,292,91.5,4.61,975.3,2.7,245,14,19,317,1,
2019-12-05 06:30:00,50.57922,-48.32946,12,38,0,1,350,0.02,13.3,5,4.461,32.02,293.4,91.5,4.47,975.4,2.3,0,8,8,335,0,
2019-12-05 07:30:00,50.61096,-48.35169,12,40,0,2,240,0.02,13.3,5,4.309,31.87,294.1,91.5,4.32,972.7,1.9,260,11,14,327,1,
2019-12-05 08:30:00,50.6418,-48.37029,13,42,0,1,270,0.022,13.3,5,4.439,31.98,293.6,91.5,4.45,974.2,1.7,270,15,20,345,1,
2019-12-05 09:30:00,50.67405,-48.38655,11,44,0,1,270,0.02,13.3,5,4.557,32.09,291.3,91,4.57,969.6,1.6,270,11,14,333,1,
2019-12-05 10:30:00,50.7063,-48.40215,12,46,0,1,240,0.02,13.3,5,4.061,31.6,294.5,91.5,4.19,971.6,1.2,250,11,14,344,1,
2019-12-05 11:30:00,50.73603,-48.4233,41,48,0,1,280,0.02,13.3,5,3.771,31.3,295.9,91,3.78,969.4,1,250,14,18,335,1,
2019-12-05 12:30:00,50.76438,-48.44175,12,50,0,1,220,0.02,13.5,4,4.05,31.62,294.2,91,4.06,970.4,1.2,250,8,12,355,1,
2019-12-05 13:30:00,50.79591,-48.43692,12,52,0,1,290,0.02,14,4,4.122,31.71,293.8,91,4.13,969.6,1.4,250,10,16,354,1,
2019-12-05 14:30:00,50.82132,-48.43404,12,54,0,1,330,0.02,14,5,4.099,31.69,293.8,91,4.11,969.3,1.5,240,5,8,350,1,
2019-12-05 15:30:00,50.83932,-48.4323,12,56,0,1,240,0.02,13.9,5,4.115,31.69,293.6,91,4.13,971.9,1.7,225,3,4,3,1,
2019-12-05 16:30:00,50.84019,-48.43959,12,58,0,1,350,0.02,14,5,4.085,31.58,293.7,91,4.1,970.2,1.6,120,2,6,284,1,
2019-12-05 17:30:00,50.84091,-48.47748,40,0,0,1,270,0.02,13.9,5,4.034,31.57,295,91,4.05,970.7,1.4,110,12,13,17,1,
2019-12-05 18:30:00,50.87712,-48.49044,14,2,0,1,210,0.02,14.1,4,3.847,31.34,296.7,91.5,3.86,968.4,1.5,75,12,15,2,1,
2019-12-05 19:30:00,50.9193,-48.48693,41,4,0,1,270,0.02,13.9,5,3.768,31.25,297.2,91.5,3.78,972.3,1.9,75,10,14,18,1,
2019-12-05 20:30:00,50.96064,-48.47757,12,6,0,1,350,0.02,13.6,4,3.863,31.37,296.3,91,3.87,974,2.8,90,12,21,37,1,
2019-12-05 21:30:00,51.00204,-48.45834,12,8,0,1,220,0.02,13.5,4,4.032,31.57,294.9,91,4.04,977.8,3.6,135,11,14,37,1,
2019-12-05 22:30:00,51.01317,-48.45603,13,10,0,1,270,0.02,13.4,4,4.085,31.64,294.7,91,4.1,979.5,3.8,205,12,16,248,1,
2019-12-05 23:30:00,51.02253,-48.50763,12,12,0,1,240,0.02,13.4,4,3.876,31.38,296.8,91.5,3.89,972.6,2.5,220,13,18,285,1,
2019-12-06 00:30:00,51.04266,-48.55188,14,14,0,1,350,0.02,13.3,4,4.259,31.84,293.8,91.5,4.27,975.6,2.5,0,20,20,321,0,
2019-12-06 01:30:00,51.07179,-48.58944,12,16,0,1,240,0.02,13.3,4,4.16,31.73,296.2,92,4.17,973.8,2.1,255,12,17,322,1,
2019-12-06 02:30:00,51.10341,-48.61428,13,18,0,1,210,0.022,13.3,4,4.205,31.81,295.3,91.5,4.22,968.7,1.6,275,13,17,43,1,
2019-12-06 03:30:00,51.13122,-48.63138,11,20,0,1,240,0.02,13.3,4,4.177,31.77,295.7,91.5,4.19,968,1.3,275,12,41,321,1,
2019-12-06 04:30:00,51.15726,-48.65268,11,22,0,1,240,0.02,13.3,5,4.312,31.91,294.4,91.5,4.32,969.8,1.1,260,11,14,339,1,
2019-12-06 05:30:00,51.18273,-48.66936,41,24,0,1,270,0.02,13.3,5,4.425,32.02,292.3,91,4.44,967.6,0.9,265,12,15,328,1,
2019-12-06 06:30:00,51.20961,-48.68385,41,26,0,1,300,0.02,13.2,5,4.49,32.1,291.6,91,4.5,968.6,0.9,265,11,14,344,1,
2019-12-06 07:30:00,51.24057,-48.68658,12,28,0,1,210,0.02,13.3,5,4.53,32.15,291.1,91,4.55,965,0.6,265,9,11,348,1,
2019-12-06 08:30:00,51.27177,-48.69462,40,30,0,2,260,0.02,13.3,5,4.226,31.79,292.7,91,4.24,966.4,0.3,260,11,15,344,1,
2019-12-06 09:30:00,51.30444,-48.71523,11,32,0,1,230,0.022,13.3,5,4.103,31.65,293.5,91,4.12,965.7,0.2,240,8,10,17,1,
2019-12-06 10:30:00,51.34131,-48.73416,12,34,0,1,240,0.02,13.2,5,4.18,31.71,292.8,91,4.19,966,0.3,265,9,12,15,1,
2019-12-06 11:30:00,51.37896,-48.7644,13,36,0,1,240,0.02,13.3,5,5.855,33.28,280.2,90.5,5.87,968.1,0.7,260,12,16,319,1,
2019-12-06 12:30:00,51.41772,-48.7998,12,38,0,1,240,0.02,13.4,5,6.508,33.89,275.5,90.5,6.53,967.9,1.1,260,10,13,338,1,
2019-12-06 13:30:00,51.45837,-48.83805,12,40,0,1,250,0.02,13.5,6,6.317,33.73,276.9,90.5,6.34,968.1,1.1,240,11,15,334,1,
2019-12-06 14:30:00,51.50079,-48.87198,13,42,0,1,340,0.02,13.8,6,6.666,34.03,274.5,90.5,6.68,970.6,1.4,255,10,13,10,1,
2019-12-06 15:30:00,51.54081,-48.89541,13,44,0,1,240,0.02,13.9,7,6.915,34.29,273.1,90.5,6.94,968,1.2,280,10,13,334,1,
2019-12-06 16:30:00,51.5796,-48.91692,12,46,0,1,250,0.02,13.9,7,7,34.37,271.9,90,7.02,970,1.5,255,11,16,350,1,
2019-12-06 17:30:00,51.61731,-48.93381,16,48,0,2,250,0.02,14,7,6.938,34.36,272.6,90.5,6.96,969.4,1.5,265,13,15,309,1,
2019-12-06 18:30:00,51.64998,-48.95346,12,50,0,1,240,0.02,14,7,6.977,34.4,273.3,90.5,7,969.8,1.6,270,11,15,358,1,
2019-12-06 19:30:00,51.68046,-48.97299,65,52,0,2,400,0.02,13.9,8,6.941,34.36,273.1,90.5,6.96,967.7,1.3,280,12,14,359,1,
2019-12-06 20:30:00,51.70992,-48.99378,41,54,0,1,380,0.02,13.6,7,6.787,34.23,272.8,90,6.8,971.3,1.4,0,12,12,330,0,
2019-12-06 21:30:00,51.73824,-49.02417,12,56,0,1,260,0.02,13.5,7,6.688,34.14,274.7,90.5,6.71,970.4,1.3,255,12,15,79,1,
2019-12-06 22:30:00,51.76848,-49.05678,12,58,0,2,350,0.02,13.4,7,6.581,34.04,275.3,90.5,6.6,971,1.4,0,14,14,335,0,
2019-12-06 23:30:00,51.80079,-49.09401,41,0,0,1,380,0.02,13.4,8,6.529,33.99,276.1,90.5,6.55,971,1.6,260,12,19,347,1,
2019-12-07 00:30:00,51.83769,-49.10253,21,2,0,1,360,0.022,13.3,7,6.495,33.95,275.9,90.5,6.51,971.1,1.2,0,12,12,13,0,
2019-12-07 01:30:00,51.87693,-49.12473,11,4,0,2,280,0.02,13.3,7,6.42,33.86,276.9,90.5,6.44,969.4,1.2,270,11,14,358,1,
2019-12-07 02:30:00,51.91788,-49.14861,13,6,0,1,260,0.02,13.3,7,6.611,34.03,275.1,90.5,6.63,968.7,1.1,270,11,14,348,1,
2019-12-07 03:30:00,51.96288,-49.17114,12,8,0,3,280,0.02,13.3,7,6.588,34.01,274.9,90.5,6.61,969.4,1.2,285,11,17,339,1,
2019-12-07 04:30:00,52.01004,-49.18704,12,10,0,1,240,0.02,13.3,7,6.517,33.94,275.5,90.5,6.54,969.4,1.2,265,11,14,5,1,
2019-12-07 05:30:00,52.0599,-49.19994,41,12,0,1,280,0.02,13.3,7,6.528,33.94,275.5,90.5,6.55,966.3,0.8,280,10,13,84,1,
2019-12-07 06:30:00,52.11084,-49.20297,12,14,0,1,240,0.02,13.3,6,4.923,32.5,285.2,90,4.94,966,0.5,285,9,12,335,1,
2019-12-07 07:30:00,52.15821,-49.19994,12,16,0,1,260,0.022,13.3,6,4.548,32.17,288.1,90,4.56,967.1,0.2,275,9,11,352,1,
2019-12-07 08:30:00,52.2,-49.19667,41,18,0,1,240,0.02,13.3,6,4.518,32.15,288.3,90,4.54,966.2,0.2,275,9,12,2,1,
2019-12-07 09:30:00,52.23915,-49.20579,11,20,0,1,270,0.02,13.3,5,4.658,32.28,285.5,89.5,4.67,967.2,0.2,275,11,14,333,1,
