time,lon,lat
1474354399,-54.3300,54.4886
1474355026,-54.3281,54.4890
1474355829,-54.3265,54.4896
1474356323,-54.3254,54.4899
1474356469,-54.3253,54.4901
1474356716,-54.3250,54.4903
1474356910,-54.3248,54.4904
1474357213,-54.3247,54.4906
1474357358,-54.3243,54.4907
1474357812,-54.3232,54.4910
1474358328,-54.3225,54.4915
1474358734,-54.3222,54.4918
1474358933,-54.3223,54.4920
1474359147,-54.3224,54.4921
1474359355,-54.3224,54.4923
1474359667,-54.3223,54.4927
1474359883,-54.3224,54.4928
1474360284,-54.3220,54.4929
1474360505,-54.3220,54.4929
1474360804,-54.3220,54.4931
1474360949,-54.3221,54.4933
1474361241,-54.3226,54.4937
1474361425,-54.3226,54.4938
1474361642,-54.3225,54.4939
1474361789,-54.3222,54.4940
1474362057,-54.3221,54.4943
1474362295,-54.3220,54.4946
1474363332,-54.3226,54.4942
1474363486,-54.3226,54.4943
1474363777,-54.3227,54.4944
1474364001,-54.3226,54.4948
1474364273,-54.3226,54.4952
1474364458,-54.3224,54.4955
1474364725,-54.3225,54.4958
1474364917,-54.3223,54.4960
1474365204,-54.3226,54.4961
1474365349,-54.3228,54.4964
1474365653,-54.3232,54.4965
1474365857,-54.3230,54.4966
1474366176,-54.3232,54.4964
1474366344,-54.3228,54.4969
1474366651,-54.3223,54.4974
1474366830,-54.3224,54.4979
1474367074,-54.3223,54.4983
1474367229,-54.3225,54.4986
1474367587,-54.3230,54.4989
1474367735,-54.3229,54.4992
1474367984,-54.3228,54.4999
1474368195,-54.3227,54.5002
1474368578,-54.3227,54.5004
1474368751,-54.3230,54.5006
1474368939,-54.3232,54.5009
1474369091,-54.3229,54.5011
1474369366,-54.3230,54.5012
1474369538,-54.3232,54.5015
1474369841,-54.3230,54.5018
1474370001,-54.3228,54.5021
1474370264,-54.3225,54.5024
1474370415,-54.3222,54.5027
1474370663,-54.3215,54.5032
1474370887,-54.3212,54.5036
1474371205,-54.3202,54.5038
1474371369,-54.3204,54.5043
1474371612,-54.3207,54.5047
1474371807,-54.3204,54.5051
1474372094,-54.3200,54.5056
1474372288,-54.3197,54.5059
1474372559,-54.3194,54.5064
1474372740,-54.3192,54.5067
1474373117,-54.3188,54.5072
1474373422,-54.3184,54.5077
1474374004,-54.3175,54.5084
1474374579,-54.3163,54.5100
1474375088,-54.3150,54.5109
1474375316,-54.3141,54.5113
1474375617,-54.3134,54.5117
1474375815,-54.3127,54.5121
1474376146,-54.3114,54.5124
1474376343,-54.3109,54.5127
1474376654,-54.3102,54.5129
1474376833,-54.3097,54.5130
1474377123,-54.3088,54.5132
1474377311,-54.3079,54.5135
1474377556,-54.3071,54.5136
1474377715,-54.3064,54.5139
1474377981,-54.3053,54.5142
1474378151,-54.3046,54.5144
1474378451,-54.3037,54.5143
1474378640,-54.3029,54.5144
1474378909,-54.3014,54.5148
1474379102,-54.3009,54.5149
1474379383,-54.2999,54.5150
1474379623,-54.2993,54.5153
1474379942,-54.2980,54.5153
1474380121,-54.2974,54.5152
1474380399,-54.2963,54.5151
1474380568,-54.2958,54.5151
1474380966,-54.2944,54.5150
1474381125,-54.2936,54.5148
1474381349,-54.2925,54.5149
1474381491,-54.2918,54.5149
1474381781,-54.2907,54.5147
1474381953,-54.2903,54.5145
1474382212,-54.2894,54.5144
1474382366,-54.2888,54.5144
1474382681,-54.2872,54.5144
1474382840,-54.2864,54.5142
1474383113,-54.2854,54.5139
1474383301,-54.2843,54.5141
1474383592,-54.2827,54.5144
1474383759,-54.2817,54.5144
1474383981,-54.2802,54.5142
1474384129,-54.2798,54.5142
1474384989,-54.2764,54.5132
1474385148,-54.2759,54.5129
