Time,Lat,Long,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,AirmarAirTemp,AirmarWindDirection,AirmarWindSpeed,AirmarWindGust,AirmarHeading,AirmarAirFix,MOSE_OnMin,Hs,Ts,T0,Hmax,Err,
2020-03-22 13:30:00,48.18165,-45.40137,70,32,0,1,1570,0.096,13.4,5,-1.9,260,9,13,13,1,10,4,9.75,7,5.9,1,
2020-03-22 14:00:00,48.19578,-45.39912,24,33,0,3,1530,0.094,13.4,5,-2,270,10,14,2,1,10,4,10.5,7.25,5.3,0,
2020-03-22 14:30:00,48.20733,-45.39864,24,34,0,1,1530,0.094,13.4,5,-1.7,280,9,13,13,1,10,5.8,9.25,7.5,7.3,0,
2020-03-22 15:00:00,48.22059,-45.39438,24,35,0,1,1530,0.094,13.4,5,-2,280,10,13,17,1,10,3.8,8.5,6,5.1,0,
2020-03-22 15:30:00,48.23478,-45.39003,40,36,0,1,1540,0.094,13.5,5,-1.9,280,9,14,11,1,10,5.3,10.25,8.5,8.2,2,
2020-03-22 16:00:00,48.24864,-45.38625,24,37,0,1,1530,0.094,13.5,5,-2,280,10,14,19,1,10,4.4,9.25,6.5,5.7,0,
2020-03-22 16:30:00,48.26355,-45.38313,24,38,0,1,1530,0.094,13.4,4,-2.1,275,10,15,13,1,10,4.5,10,6.5,5.5,3,
2020-03-22 17:00:00,48.27882,-45.37893,24,39,0,1,1530,0.096,13.4,4,-2,280,9,12,8,1,10,4.4,9.75,7.75,6.5,0,
2020-03-22 17:30:00,48.29472,-45.37437,24,40,0,1,1530,0.094,13.5,5,-1.9,270,10,18,26,1,10,4.4,9.5,6.5,5.4,0,
2020-03-22 18:00:00,48.31221,-45.36681,40,41,0,1,1540,0.094,13.5,5,-1.8,275,7,12,6,1,10,4.4,10.5,8.25,4.7,3,
2020-03-22 18:30:00,48.32931,-45.36294,24,42,0,4,1530,0.098,13.4,5,-1.9,265,10,14,13,1,10,3.7,8,6,5.7,0,
2020-03-22 19:00:00,48.34674,-45.36228,24,43,0,1,1530,0.096,13.3,5,-1.7,265,9,13,4,1,10,4.6,10,7.25,7.2,0,
2020-03-22 19:30:00,48.36372,-45.36381,24,44,0,1,1530,0.094,13.3,5,-1.8,265,10,14,15,1,10,5.3,11,7.75,6.9,3,
2020-03-22 20:00:00,48.38139,-45.36336,24,45,0,2,1530,0.098,13.2,5,-1.9,275,10,13,21,1,10,5.6,8.75,7.5,8,1,
2020-03-22 20:30:00,48.39879,-45.35598,24,46,0,1,1530,0.096,13.2,5,-1.8,275,7,11,20,1,10,6.5,9.75,7.75,9,0,
2020-03-22 21:00:00,48.41478,-45.35028,24,47,0,1,1530,0.096,13.2,5,-1.7,280,14,29,24,1,10,5.2,10.75,7.75,6.8,0,
2020-03-22 21:30:00,48.42924,-45.33753,24,48,0,1,1530,0.096,13.2,5,-1.9,315,7,10,43,1,10,4.5,9.5,6.75,5.4,0,
2020-03-22 22:00:00,48.44325,-45.32235,40,49,0,1,1540,0.096,13.2,5,-1.9,290,8,10,50,1,10,5.3,9.25,7.25,8.3,0,
2020-03-22 22:30:00,48.45615,-45.30507,24,50,0,1,1530,0.098,13.2,5,-2,315,9,13,52,1,10,5.3,10.25,8.5,8.1,0,
2020-03-22 23:00:00,48.46836,-45.28695,24,51,0,1,1530,0.096,13.2,4,-2.1,305,8,11,60,1,10,4.8,12,8.25,5.4,0,
2020-03-22 23:30:00,48.47997,-45.26856,24,52,0,3,1530,0.098,13.2,5,-2.1,285,9,12,42,1,10,5,11.75,8.25,5.8,3,
2020-03-23 00:00:00,48.4944,-45.25902,24,53,0,1,1530,0.098,13.1,5,-1.9,285,10,13,39,1,10,5.6,12.5,9.25,8.4,0,
2020-03-23 00:30:00,48.5088,-45.24615,24,54,0,1,1530,0.096,13.1,5,-2.3,300,5,8,54,1,10,4.1,9,7,5.9,0,
2020-03-23 01:00:00,48.51996,-45.22698,24,55,0,1,1530,0.098,13.1,5,-2.4,340,6,11,52,1,10,4.6,8.75,7,6.1,0,
2020-03-23 01:30:00,48.53205,-45.20922,41,56,0,2,1540,0.096,13.1,5,-2.2,290,7,10,37,1,10,4.1,9.25,7.5,6,0,
2020-03-23 02:00:00,48.54567,-45.20013,24,57,0,1,1530,0.096,13.1,5,-2.4,270,8,12,27,1,10,5.1,9.5,8.75,5.8,0,
2020-03-23 02:30:00,48.56103,-45.19224,24,58,0,2,1530,0.096,13.1,5,-2.3,285,8,13,26,1,10,4.9,9.75,8,5.6,2,
2020-03-23 03:00:00,48.57507,-45.18705,24,59,0,1,1530,0.098,13.1,4,-2.3,275,9,12,30,1,10,6.1,13.75,8,8.9,3,
2020-03-23 03:30:00,48.58755,-45.1746,24,0,0,1,1530,0.096,13.1,4,-2.2,280,8,11,36,1,10,6.5,10,8.75,7.7,0,
2020-03-23 04:00:00,48.60117,-45.16164,40,1,0,1,1540,0.096,13.1,5,-2.3,280,5,9,39,1,10,4.6,12.5,8.25,5.8,0,
2020-03-23 04:30:00,48.61302,-45.14811,24,2,0,1,1530,0.098,13.1,5,-2.3,295,8,11,46,1,10,3.9,11.25,7.5,4.8,0,
2020-03-23 05:00:00,48.62454,-45.1326,24,3,0,1,1530,0.096,13.1,5,-2.4,300,7,19,27,1,10,3.3,10.25,7.25,4.7,0,
2020-03-23 05:30:00,48.6378,-45.12198,24,4,0,1,1530,0.096,13,4,-1.7,290,6,10,20,1,10,4.9,10.75,7.75,7.3,1,
2020-03-23 06:00:00,48.65124,-45.11655,24,5,0,1,1530,0.098,13,5,-2.1,290,10,15,30,1,10,4.3,8.75,7.25,5.3,5,
2020-03-23 06:30:00,48.66468,-45.1086,24,6,0,1,1530,0.096,13.1,5,-2.3,275,8,11,29,1,10,3.6,10.25,6.5,4.6,0,
2020-03-23 07:00:00,48.67812,-45.0999,24,7,0,1,1530,0.098,13,4,-2.4,280,6,11,41,1,10,3.2,9.5,6.5,3.9,0,
2020-03-23 07:30:00,48.6879,-45.08709,24,8,0,1,1530,0.098,13,4,-1.8,330,9,15,53,1,10,3.9,9.75,7.5,4.9,0,
2020-03-23 08:00:00,48.69696,-45.07122,40,9,0,1,1540,0.098,13,5,-1.5,300,9,13,43,1,10,4,10.5,6.5,6.4,0,
2020-03-23 08:30:00,48.70539,-45.05241,30,10,0,1,1530,0.098,13,5,-1.5,310,11,15,25,1,10,3.5,6.5,6.25,4.3,0,
2020-03-23 09:00:00,48.71106,-45.04503,24,11,0,1,1530,0.098,13,4,-1.7,310,9,12,28,1,10,4.5,8.25,6.5,6.7,0,
2020-03-23 09:30:00,48.71628,-45.03684,24,12,0,1,1530,0.098,13,4,-1.6,315,11,15,28,1,10,4,10.75,6.75,5.5,1,
2020-03-23 10:00:00,48.7218,-45.02796,24,13,0,1,1530,0.096,13.1,4,-1.6,315,10,14,25,1,10,4.9,10,7.5,5.4,0,
2020-03-23 10:30:00,48.72765,-45.01806,24,14,0,1,1530,0.096,13.1,4,-1.5,320,10,14,34,1,10,6.5,9.5,7.5,8.8,0,
2020-03-23 11:00:00,48.73266,-45.00801,24,15,0,1,1530,0.096,13.3,4,-1.7,315,11,14,28,1,10,4.8,9.5,7,6.6,0,
2020-03-23 11:30:00,48.73995,-44.99757,24,16,0,2,1530,0.094,13.8,4,-1.6,315,11,16,26,1,10,4.9,9.75,8,6.8,0,
2020-03-23 12:00:00,48.74826,-44.98767,40,17,0,1,1540,0.092,13.7,5,-2,315,10,14,28,1,10,5.8,11.5,8.25,7.7,4,
2020-03-23 12:30:00,48.7575,-44.97828,24,18,0,1,1530,0.096,13.4,5,-1.8,310,10,14,24,1,10,5.1,10,7.25,6.5,0,
2020-03-23 13:00:00,48.76713,-44.97018,24,19,0,1,1530,0.096,13.5,5,-2,310,10,15,28,1,10,4.9,10.75,7.5,6.7,0,
2020-03-23 13:30:00,48.77616,-44.96139,24,20,0,1,1530,0.09,13.9,5,-1.6,310,9,13,24,1,10,4.2,9.25,6.75,5.8,1,
2020-03-23 14:00:00,48.78459,-44.95248,24,21,0,1,1530,0.09,14,5,-1.5,305,10,13,22,1,10,5,9,7.25,8.2,2,
2020-03-23 14:30:00,48.79332,-44.94321,24,22,0,6,1530,0.092,13.8,5,-1.5,170,11,19,231,1,10,4,9,6.75,4.8,0,
2020-03-23 15:00:00,48.80139,-44.93553,24,23,0,1,1530,0.098,13.6,5,-1.5,170,10,14,231,1,10,6.1,10.75,7.75,10.3,0,
2020-03-23 15:30:00,48.80808,-44.92539,40,24,0,1,1540,0.115,13.7,5,-1,165,12,16,231,1,10,5.3,11.25,8,6.1,0,
2020-03-23 16:00:00,48.81648,-44.91789,24,25,0,1,1530,0.115,13.6,5,-1.4,170,11,15,231,1,10,4.6,7.25,6.25,6.9,0,
2020-03-23 16:30:00,48.8256,-44.90889,24,26,0,3,1530,0.104,13.9,5,-1.5,165,12,16,231,1,10,5.1,9,7.75,6.8,0,
2020-03-23 17:00:00,48.83469,-44.89953,24,27,0,1,1530,0.094,13.8,5,-1.5,165,11,15,231,1,10,4.2,10.25,7,6.1,0,
2020-03-23 17:30:00,48.84084,-44.89095,24,28,0,1,1530,0.096,13.4,5,-1.6,165,11,15,231,1,10,5.4,9.5,7.5,7.9,0,
2020-03-23 18:00:00,48.8481,-44.8821,40,29,0,1,1540,0.094,13.5,5,-1.6,160,11,14,231,1,10,4.3,10.5,7,5,1,
2020-03-23 18:30:00,48.85434,-44.87238,24,30,0,3,1530,0.098,13.4,5,-1.6,165,11,17,231,1,10,4.7,10,8.25,5.7,2,
2020-03-23 19:00:00,48.86061,-44.86245,24,31,0,1,1530,0.096,13.4,5,-1.6,160,11,16,231,1,10,3.6,8,6,4.5,0,
2020-03-23 19:30:00,48.86583,-44.85282,24,32,0,1,1530,0.096,13.4,5,-1.8,150,8,12,231,1,10,5.2,9.25,6.5,6.6,0,
2020-03-23 20:00:00,48.85623,-44.85648,24,33,0,4,1530,0.073,13.3,5,-1.7,0,0,0,0,0,10,5.6,14.25,10,7.2,6,
2020-03-23 20:30:00,48.8607,-44.84913,40,34,0,1,1540,0.041,13.3,5,-1.7,0,0,0,0,0,10,5.7,10.75,7.5,8.2,0,
2020-03-23 21:00:00,48.86595,-44.84157,24,35,0,1,630,0.075,13.3,5,0,0,0,0,0,0,10,4.6,8.5,6.25,7.7,0,
2020-03-23 21:30:00,48.87051,-44.83323,24,36,0,2,1530,0.075,13.3,4,-1.5,0,0,0,0,0,10,4.5,9.75,6.75,6.1,0,
2020-03-23 22:00:00,48.87507,-44.82471,24,37,0,1,1530,0.073,13.2,5,-1.6,0,0,0,0,0,10,4.5,10,7.75,7.3,0,
2020-03-23 22:30:00,48.88014,-44.81802,24,38,0,3,1530,0.073,13.2,5,-1.5,0,0,0,0,0,10,5.5,9.5,6.5,6.9,0,
2020-03-23 23:00:00,48.8844,-44.81058,24,39,0,2,1530,0.073,13.2,5,-1.6,0,0,0,0,0,10,5.6,9.25,7.5,6.4,0,
2020-03-23 23:30:00,48.88887,-44.80311,24,40,0,1,1530,0.073,13.2,5,-1.5,0,0,0,0,0,10,5.2,8.5,7.25,6,0,
2020-03-24 00:00:00,48.89304,-44.7945,40,41,0,1,1540,0.041,13.2,5,-1.6,0,0,0,0,0,10,3.9,8.75,7.5,4.8,0,
2020-03-24 00:30:00,48.89835,-44.78949,24,42,0,1,1530,0.073,13.2,5,-1.6,0,0,0,0,0,10,4.3,8.25,6.75,5.8,0,
2020-03-24 01:00:00,48.90207,-44.78169,24,43,0,1,1530,0.073,13.2,5,-1.7,0,0,0,0,0,10,5.1,9.75,7.75,6.5,0,
2020-03-24 01:30:00,48.89373,-44.78475,24,44,0,2,1530,0.075,13.2,5,-1.9,0,0,0,0,0,10,5.6,12.25,8.75,7.4,3,
2020-03-24 02:00:00,48.88488,-44.78901,41,45,0,1,1540,0.041,13.2,5,-1.8,0,0,0,0,0,10,4.2,8.25,7.5,6.5,0,
2020-03-24 02:30:00,48.87795,-44.79366,24,46,0,1,1530,0.075,13.2,5,-1.7,0,0,0,0,0,10,4.2,9.75,7.25,5.8,0,
2020-03-24 03:00:00,48.87051,-44.79873,24,47,0,1,1530,0.073,13.2,5,-1.6,0,0,0,0,0,10,5.1,10,7.25,6.2,0,
2020-03-24 03:30:00,48.86358,-44.80263,24,48,0,1,1530,0.071,13.2,5,-1.7,0,0,0,0,0,10,4.6,10.75,8.25,5.5,0,
2020-03-24 04:00:00,48.85761,-44.80698,24,49,0,1,1530,0.073,13.2,5,-1.4,0,0,0,0,0,10,4.5,12,8.25,5.6,0,
2020-03-24 04:30:00,48.85119,-44.80848,24,50,0,1,1530,0.071,13.2,5,-1.2,0,0,0,0,0,10,3.9,9.5,7.25,4.5,0,
2020-03-24 05:00:00,48.85653,-44.80146,24,51,0,1,1530,0.075,13.2,5,-1.6,0,0,0,0,0,10,4.3,9.5,6.5,6.9,0,
2020-03-24 05:30:00,48.86301,-44.7939,40,52,0,1,1540,0.041,13.2,5,-1.5,0,0,0,0,0,10,5.3,9.5,7.5,6.7,0,
2020-03-24 06:00:00,48.86946,-44.78754,24,53,0,1,630,0.071,13.2,5,0,0,0,0,0,0,10,4.3,9.5,7,5.6,0,
2020-03-24 06:30:00,48.87465,-44.78208,24,54,0,1,1530,0.075,13.2,4,-1.6,0,0,0,0,0,10,4.7,10.5,8,5.6,0,
2020-03-24 07:00:00,48.87999,-44.77653,24,55,0,2,1530,0.073,13.2,5,-1.6,0,0,0,0,0,10,3.8,8.75,6,4.7,0,
2020-03-24 07:30:00,48.87192,-44.77716,24,56,0,1,1530,0.073,13.2,5,-1.6,0,0,0,0,0,10,4.3,9,7.25,5.4,0,
2020-03-24 08:00:00,48.87606,-44.7717,40,57,0,1,1540,0.071,13.2,5,-1.7,0,0,0,0,0,10,3.7,9,6.5,4.8,0,
2020-03-24 08:30:00,48.86877,-44.77206,24,58,0,1,1530,0.071,13.2,5,-1.6,0,0,0,0,0,10,4.2,10,7,5.6,0,
2020-03-24 09:00:00,48.86097,-44.77311,24,59,0,1,1530,0.071,13.2,4,-1.6,0,0,0,0,0,10,3.6,9.5,7,5.7,0,
2020-03-24 09:30:00,48.85359,-44.77131,24,0,0,1,1530,0.071,13.2,5,-1.4,0,0,0,0,0,10,4.2,10.25,6.75,5.8,1,
2020-03-24 10:00:00,48.84528,-44.77017,24,1,0,1,1530,0.075,13.3,5,-1,0,0,0,0,0,10,3.9,9.5,7.25,5.1,0,
2020-03-24 10:30:00,48.83706,-44.76747,24,2,0,1,1530,0.073,13.4,5,-0.6,0,0,0,0,0,10,5.2,8.5,7.25,6.5,0,
2020-03-24 11:00:00,48.84105,-44.7624,24,3,0,1,1530,0.073,13.5,5,-0.9,0,0,0,0,0,10,4.5,14,8.75,5.8,1,
2020-03-24 11:30:00,48.84525,-44.75712,25,4,0,1,630,0.071,13.6,5,0,0,0,0,0,0,10,3.6,8.75,7,4.3,0,
2020-03-24 12:00:00,48.84834,-44.75307,40,5,0,1,1540,0.071,13.7,5,-0.6,0,0,0,0,0,10,4.7,10.25,7.25,5.8,0,
2020-03-24 12:30:00,48.84993,-44.74926,24,6,0,1,1530,0.069,13.7,5,-0.5,0,0,0,0,0,10,3.8,9,6.5,5.1,0,
2020-03-24 13:00:00,48.85125,-44.7468,24,7,0,1,1530,0.069,13.8,5,-0.4,0,0,0,0,0,10,3.8,10.5,6.75,4.4,1,
2020-03-24 13:30:00,48.85311,-44.74575,24,8,0,1,1530,0.069,13.8,6,-0.3,0,0,0,0,0,10,4.6,11.75,8,6.7,0,
2020-03-24 14:00:00,48.85437,-44.74347,24,9,0,7,1530,0.069,13.9,6,-0.1,0,0,0,0,0,10,4,10.25,9,4.7,0,
2020-03-24 14:30:00,48.8559,-44.74305,24,10,0,3,1530,0.069,14.1,6,-0.2,0,0,0,0,0,10,4,10.75,7.75,5.9,0,
2020-03-24 15:00:00,48.85779,-44.74059,24,11,0,1,1530,0.071,13.8,6,0,0,0,0,0,0,10,4.3,11.5,8.5,6,1,
2020-03-24 15:30:00,48.86013,-44.74251,41,12,0,1,1540,0.069,13.8,6,0,0,0,0,0,0,10,4.9,10.25,8.75,6.2,0,
2020-03-24 16:00:00,48.86241,-44.74329,24,13,0,1,1530,0.071,13.7,6,-0.1,0,0,0,0,0,10,3.4,9.25,6.75,4.1,0,
2020-03-24 16:30:00,48.87225,-44.74461,24,14,0,1,1530,0.069,13.7,6,0,0,0,0,0,0,10,3.3,8.5,7.25,3.8,0,
2020-03-24 17:00:00,48.88542,-44.74194,24,15,0,1,1530,0.073,13.7,6,0.1,0,0,0,0,0,10,3.6,10,7,4.7,0,
2020-03-24 17:30:00,48.89811,-44.74032,24,16,0,1,1530,0.069,13.7,6,0,0,0,0,0,0,10,3.7,12.75,7.75,4.7,1,
2020-03-24 18:00:00,48.90957,-44.74053,40,17,0,3,1540,0.069,14,6,-0.1,0,0,0,0,0,10,4.5,9,7,5.5,1,
2020-03-24 18:30:00,48.92154,-44.7381,24,18,0,1,1530,0.069,14,6,-0.3,0,0,0,0,0,10,4.5,10.5,8,7.2,0,
2020-03-24 19:00:00,48.93276,-44.73774,24,19,0,1,1530,0.066,14,6,-0.1,0,0,0,0,0,10,4,10,6.25,6.2,0,
2020-03-24 19:30:00,48.94443,-44.73576,24,20,0,2,1530,0.069,13.8,6,-0.2,0,0,0,0,0,10,4,9,6.5,5.5,0,
2020-03-24 20:00:00,48.9567,-44.73975,24,21,0,1,1530,0.069,13.9,5,-0.8,0,0,0,0,0,10,4.1,9.75,6.25,5.5,0,
2020-03-24 20:30:00,48.96849,-44.74356,24,22,0,1,1530,0.071,13.8,5,-0.9,0,0,0,0,0,10,3.5,9.75,7,4.6,0,
2020-03-24 21:00:00,48.97866,-44.74653,24,23,0,1,1530,0.039,13.4,5,-0.9,0,0,0,0,0,10,4.7,9,7.75,5.4,0,
2020-03-24 21:30:00,48.99075,-44.74809,24,24,0,1,1530,0.071,13.3,5,-1,0,0,0,0,0,10,3.9,8.75,7.25,6.4,0,
2020-03-24 22:00:00,49.00248,-44.74923,40,25,0,1,650,0.073,13.2,5,0,0,0,0,0,0,10,2.9,9.75,6.75,3.4,0,
2020-03-24 22:30:00,49.01334,-44.7534,24,26,0,1,1530,0.073,13.2,4,-0.8,0,0,0,0,0,10,3.8,10.25,7,5.6,0,
2020-03-24 23:00:00,49.02357,-44.76129,24,27,0,1,1530,0.071,13.2,5,-0.6,0,0,0,0,0,10,2.5,7,6.5,3.2,0,
2020-03-24 23:30:00,49.03341,-44.77047,24,28,0,1,1530,0.075,13.2,5,-0.5,0,0,0,0,0,10,3.7,10.5,8.5,5.2,0,
2020-03-25 00:00:00,49.04256,-44.78307,24,29,0,1,1530,0.073,13.2,5,-0.7,0,0,0,0,0,10,3.3,8.75,6.25,4.3,0,
2020-03-25 00:30:00,49.05087,-44.79753,24,30,0,1,1530,0.071,13.2,5,-0.6,0,0,0,0,0,10,3,8.75,5.75,4,1,
2020-03-25 01:00:00,49.05882,-44.81214,24,31,0,1,1530,0.073,13.2,5,-0.7,0,0,0,0,0,10,3,8.75,6.75,3.6,1,
2020-03-25 01:30:00,49.06695,-44.82678,24,32,0,2,1530,0.073,13.2,5,-0.5,0,0,0,0,0,10,2.7,7.75,5.5,3.7,0,
2020-03-25 02:00:00,49.07394,-44.84088,40,33,0,1,1540,0.041,13.2,5,-0.5,0,0,0,0,0,10,2.3,8,6,2.6,0,
2020-03-25 02:30:00,49.07979,-44.85753,24,34,0,1,1530,0.041,13.2,5,-0.1,0,0,0,0,0,10,3.2,9.25,7.5,4.6,0,
2020-03-25 03:00:00,49.07958,-44.86428,24,35,0,3,1530,0.073,13.2,5,-0.4,0,0,0,0,0,10,2.2,9,5.75,3.5,1,
2020-03-25 03:30:00,49.08408,-44.87997,24,36,0,1,1530,0.073,13.2,5,-0.1,0,0,0,0,0,10,2.6,8.5,5.75,2.9,0,
2020-03-25 04:00:00,49.08654,-44.89782,24,37,0,1,1530,0.073,13.2,5,0,0,0,0,0,0,10,2.3,6.75,5.5,3.9,0,
2020-03-25 04:30:00,49.08903,-44.91255,24,38,0,1,1530,0.071,13.2,5,0,0,0,0,0,0,10,2.9,11.5,8,3.4,0,
2020-03-25 05:00:00,49.09128,-44.93109,37,39,0,1,1540,0.073,13.2,5,0,0,0,0,0,0,10,2.3,7.5,5.5,2.8,0,
2020-03-25 05:30:00,49.09362,-44.94918,24,40,0,2,1530,0.071,13.2,5,0.1,0,0,0,0,0,10,2.2,6.5,5,2.7,0,
2020-03-25 06:00:00,49.09248,-44.96577,24,41,0,1,1530,0.071,13.2,5,0.2,0,0,0,0,0,10,2.8,8.25,5.75,3.3,0,
2020-03-25 06:30:00,49.08825,-44.98305,24,42,0,1,1530,0.073,13.2,5,0.3,0,0,0,0,0,10,2.5,9.75,6.25,3.5,3,
2020-03-25 07:00:00,49.08156,-44.99976,24,43,0,1,1530,0.071,13.2,5,0.5,0,0,0,0,0,10,2.4,7.5,5.75,4.2,2,
2020-03-25 07:30:00,49.08954,-44.96973,24,44,0,1,1530,0.073,13.2,5,0.6,0,0,0,0,0,10,2.9,8,6,3.6,3,
2020-03-25 08:00:00,49.08171,-44.98281,40,45,0,1,1540,0.071,13.2,5,0.5,0,0,0,0,0,10,3.3,8.5,6.5,5.5,1,
2020-03-25 08:30:00,49.07196,-44.99799,24,46,0,1,1530,0.071,13.2,5,0.4,0,0,0,0,0,10,2.8,8.25,5.5,3.8,4,
2020-03-25 09:00:00,49.0791,-44.96688,24,47,0,1,1530,0.073,13.2,5,0.1,0,0,0,0,0,10,2.8,6.75,5.75,3.6,3,
2020-03-25 09:30:00,49.0689,-44.98014,24,48,0,2,1530,0.073,13.2,5,0.6,0,0,0,0,0,10,2.6,7.75,5.75,3.6,4,
2020-03-25 10:00:00,49.07943,-44.95641,24,49,0,1,1530,0.069,13.2,5,1,0,0,0,0,0,10,2.2,6.75,5,3.9,2,
2020-03-25 10:30:00,49.09176,-44.92848,30,50,0,1,1530,0.071,13.2,5,1.2,0,0,0,0,0,10,3.1,7.5,6.25,4.3,5,
2020-03-25 11:00:00,49.1034,-44.90538,32,51,0,3,1530,0.071,13.2,5,1.5,0,0,0,0,0,10,2.8,6.75,5,4.2,0,
2020-03-25 11:30:00,49.11546,-44.87832,24,52,0,1,630,0.069,13.3,5,0,0,0,0,0,0,10,3.5,7.75,6,4.3,1,
2020-03-25 12:00:00,49.10565,-44.88774,24,53,0,1,1530,0.071,13.3,4,2.2,0,0,0,0,0,10,4,7.25,6.5,4.6,2,
2020-03-25 12:30:00,49.09428,-44.90085,26,54,0,1,1530,0.071,13.3,5,2.4,0,0,0,0,0,10,3.2,7.75,5.75,4.9,6,
2020-03-25 13:00:00,49.10691,-44.87832,40,55,1,1,1540,0.041,13.4,5,2.8,0,0,0,0,0,10,4.6,9.25,6.75,5.9,1,
2020-03-25 13:30:00,49.1205,-44.84997,31,56,0,1,1530,0.018,13.4,5,3,0,0,0,0,0,10,3.8,6.5,6.25,4.8,6,
2020-03-25 14:00:00,49.10874,-44.86437,24,57,0,2,1530,0.018,13.4,5,2.9,0,0,0,0,0,10,4.6,12.75,8,6.1,4,
2020-03-25 14:30:00,49.1118,-44.8578,24,58,0,1,1530,0.018,13.4,5,3.3,0,0,0,0,0,10,0,0,0,0,0,
2020-03-25 15:00:00,49.12314,-44.82681,24,59,0,1,1530,0.018,13.4,5,3.3,0,0,0,0,0,10,4,8.75,7,4.8,1,
2020-03-25 15:30:00,49.13418,-44.79288,24,0,0,1,1530,0.018,13.4,5,3.7,0,0,0,0,0,10,5.8,11,8.5,7.2,6,
2020-03-25 16:00:00,49.14558,-44.77911,40,1,1,1,1540,0.018,13.4,5,3.8,0,0,0,0,0,10,4.5,8.25,6.25,6.3,3,
2020-03-25 16:30:00,49.14606,-44.78262,24,2,0,1,1530,0.111,13.4,5,4,0,0,0,0,0,10,5.4,9.5,6.75,7.9,0,
2020-03-25 17:00:00,49.13832,-44.79699,24,3,0,2,1530,0.041,13.4,5,4.1,0,0,0,0,0,10,5.7,6.25,8.25,6.4,9,
2020-03-25 17:30:00,49.13247,-44.80902,24,4,0,1,1530,0.117,13.4,6,4,0,0,0,0,0,10,5.1,10.75,7.5,6.2,0,
2020-03-25 18:00:00,49.12755,-44.82012,24,5,0,1,630,0.028,13.4,6,0,0,0,0,0,0,10,6.3,13,8.5,8.9,4,
2020-03-25 18:30:00,49.12191,-44.83146,24,6,0,1,630,0.02,13.4,5,0,0,0,0,0,0,10,4.6,9,6.25,6.3,9,
2020-03-25 19:00:00,49.11732,-44.84277,41,7,0,1,650,0.026,13.4,5,0,0,0,0,0,0,10,6.1,8.75,7.75,8.3,0,
2020-03-25 19:30:00,49.11351,-44.8518,24,8,0,1,630,0.028,13.4,5,0,0,0,0,0,0,10,4.9,9.75,6.25,7.1,0,
2020-03-25 20:00:00,49.11171,-44.85759,24,9,0,1,630,0.02,13.5,5,0,0,0,0,0,0,10,5.8,10.5,8,8.1,3,
2020-03-25 20:30:00,49.1103,-44.86533,24,10,0,4,630,0.028,13.4,5,0,0,0,0,0,0,10,4.7,12,9,5.5,0,
2020-03-25 21:00:00,49.10802,-44.87406,24,11,0,1,630,0.02,13.3,5,0,0,0,0,0,0,10,4.2,9.5,7,6.1,1,
2020-03-25 21:30:00,49.10442,-44.88195,24,12,0,1,630,0.028,13.3,4,0,0,0,0,0,0,10,4.4,12.25,7.5,6.4,2,
2020-03-25 22:00:00,49.10034,-44.88807,59,13,0,1,670,0.02,13.3,5,0,0,0,0,0,0,10,5.4,10.75,8,6.4,0,
2020-03-25 22:30:00,49.09518,-44.87259,24,14,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,3.5,9,6,4.8,0,
2020-03-25 23:00:00,49.09833,-44.88678,24,15,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,4.7,9,7.75,5.3,0,
2020-03-25 23:30:00,49.09962,-44.90418,24,16,0,1,630,0.022,13.3,4,0,0,0,0,0,0,10,4.7,9.75,7.75,7,0,
2020-03-26 00:00:00,49.10262,-44.92095,24,17,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,4.3,9.25,7.5,4.8,0,
2020-03-26 00:30:00,49.10901,-44.93688,24,18,0,3,630,0.02,13.3,4,0,0,0,0,0,0,10,4.6,10.5,6.75,5.4,0,
2020-03-26 01:00:00,49.11858,-44.94567,31,19,0,1,640,0.026,13.3,5,0,0,0,0,0,0,10,5.3,10.25,8.75,5.7,0,
2020-03-26 01:30:00,49.12782,-44.95029,24,20,0,1,630,0.039,13.3,4,0,0,0,0,0,0,10,3.9,9,7,4.3,0,
2020-03-26 02:00:00,49.1313,-44.9397,24,21,0,2,630,0.028,13.3,4,0,0,0,0,0,0,10,4.6,9,6.75,6.9,0,
2020-03-26 02:30:00,49.12893,-44.9283,24,22,0,1,630,0.02,13.3,4,0,0,0,0,0,0,10,4.6,8.5,8,5.7,0,
2020-03-26 03:00:00,49.13058,-44.92641,24,23,0,6,630,0.022,13.3,4,0,0,0,0,0,0,10,5.1,11,8.5,6.7,0,
2020-03-26 03:30:00,49.13145,-44.92287,24,24,0,1,630,0.028,13.3,4,0,0,0,0,0,0,10,4.6,10.25,6.75,6.1,0,
2020-03-26 04:00:00,49.1301,-44.91972,40,25,0,1,650,0.03,13.3,4,0,0,0,0,0,0,10,5,11.5,8,7.4,1,
2020-03-26 04:30:00,49.12779,-44.91942,24,26,0,1,630,0.02,13.2,4,0,0,0,0,0,0,10,4.7,10,7.25,8.4,0,
2020-03-26 05:00:00,49.12512,-44.91981,24,27,0,1,630,0.02,13.2,4,0,0,0,0,0,0,10,4.5,10,7.5,6.9,0,
