time,lat,lon,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,AirmarAirTemp,AirmarWindDirection,AirmarWindSpeed,AirmarWindGust,AirmarHeading,AirmarAirFix,MOSE_OnMin,Hs,Ts,T0,Hmax,Err,Unnamed: 23
20200306_010000,47.46438,-52.058009999999996,26.0,19,0,1,1230,0.018000000000000002,13.2,0,-2.3,0.0,12.0,12.0,175.0,0.0,10.0,4.6,8.5,7.25,7.1,0.0
20200306_013000,47.449020000000004,-52.04673,26.0,20,0,1,1230,0.018000000000000002,13.2,0,-2.3,0.0,10.0,10.0,178.0,0.0,10.0,4.7,10.75,8.0,5.8,1.0
20200306_020000,47.42946,-52.03437,42.0,21,0,1,1240,0.018000000000000002,13.2,1,-2.3,0.0,16.0,16.0,188.0,0.0,10.0,2.7,8.75,5.75,3.7,0.0
20200306_023000,47.41095,-52.02684,26.0,22,0,1,1230,0.018000000000000002,13.2,0,-2.2,0.0,12.0,12.0,18.0,0.0,10.0,4.1,9.5,6.75,5.5,0.0
20200306_030000,47.42814,-52.02369,26.0,23,0,1,1230,0.018000000000000002,13.2,0,-2.2,0.0,9.0,9.0,22.0,0.0,10.0,3.6,8.5,7.25,5.9,0.0
20200306_033000,47.444790000000005,-52.02276,26.0,24,0,2,1230,0.018000000000000002,13.2,0,-2.1,0.0,12.0,12.0,25.0,0.0,10.0,3.8,9.5,7.25,5.1,0.0
20200306_040000,47.46147,-52.01679,26.0,25,0,1,1230,0.018000000000000002,13.2,0,-2.1,0.0,14.0,14.0,23.0,0.0,10.0,3.7,10.75,7.25,5.3,0.0
20200306_043000,47.47845,-52.0053,26.0,26,0,1,1230,0.018000000000000002,13.2,0,-2.1,0.0,9.0,9.0,38.0,0.0,10.0,4.1,11.5,7.25,4.6,0.0
20200306_050000,47.494859999999996,-51.99123,26.0,27,0,1,1230,0.018000000000000002,13.2,0,-2.1,0.0,6.0,6.0,49.0,0.0,10.0,3.0,9.25,6.75,3.8,0.0
20200306_053000,47.508,-51.9732,42.0,28,0,1,1240,0.018000000000000002,13.2,1,-2.0,0.0,9.0,9.0,38.0,0.0,10.0,3.6,9.75,7.25,5.0,0.0
20200306_060000,47.5236,-51.96045,26.0,29,0,1,1230,0.018000000000000002,13.2,0,-2.0,0.0,8.0,8.0,57.0,0.0,10.0,3.3,9.25,7.0,4.8,0.0
20200306_063000,47.53776,-51.94206,26.0,30,0,1,1230,0.018000000000000002,13.2,0,-2.0,0.0,12.0,12.0,53.0,0.0,10.0,3.4,8.0,6.5,4.6,0.0
20200306_070000,47.54934,-51.91728,26.0,31,0,2,1230,0.018000000000000002,13.2,0,-1.9,0.0,8.0,8.0,63.0,0.0,10.0,3.2,11.25,7.75,4.2,0.0
20200306_073000,47.560140000000004,-51.89424,26.0,32,0,2,1230,0.018000000000000002,13.2,0,-1.9,0.0,14.0,14.0,53.0,0.0,10.0,3.4,10.25,8.75,4.2,0.0
20200306_080000,47.5686,-51.867059999999995,42.0,33,0,1,1240,0.018000000000000002,13.2,0,-1.9,0.0,9.0,9.0,205.0,0.0,10.0,3.3,9.25,6.0,4.6,0.0
20200306_083000,47.551140000000004,-51.86508,26.0,34,2,1,1230,0.018000000000000002,13.2,0,-2.0,0.0,8.0,8.0,104.0,0.0,10.0,3.9,10.0,8.0,4.7,0.0
20200306_090000,47.5455,-51.849540000000005,26.0,35,0,1,1230,0.018000000000000002,13.2,0,-2.2,0.0,6.0,6.0,63.0,0.0,10.0,2.9,10.0,6.25,3.5,0.0
20200306_093000,47.55687,-51.82698,26.0,36,0,1,1230,0.018000000000000002,13.2,0,-2.2,0.0,8.0,8.0,93.0,0.0,10.0,3.0,7.75,5.5,3.5,0.0
20200306_100000,47.54802,-51.81342,26.0,37,0,1,1230,0.018000000000000002,13.2,0,-2.2,0.0,13.0,13.0,94.0,0.0,10.0,2.3,7.75,5.25,2.9,0.0
20200306_103000,47.54013,-51.7989,26.0,38,0,1,1230,0.018000000000000002,13.3,0,-2.3,285.0,8.0,9.0,50.0,1.0,10.0,3.5,11.5,6.75,4.8,4.0
20200306_110000,47.55348,-51.78252,26.0,39,0,1,1230,0.018000000000000002,13.3,0,-2.3,0.0,9.0,9.0,51.0,0.0,10.0,3.5,11.0,7.5,4.3,0.0
20200306_113000,47.56455,-51.76314,42.0,40,0,2,1240,0.018000000000000002,13.5,0,-1.9,0.0,10.0,10.0,54.0,0.0,10.0,2.5,8.5,6.0,4.0,0.0
20200306_120000,47.5767,-51.74406,26.0,41,0,1,1230,0.018000000000000002,13.6,0,-1.5,0.0,8.0,8.0,50.0,0.0,10.0,2.9,7.25,6.0,4.4,0.0
20200306_123000,47.588879999999996,-51.72435,26.0,42,0,1,1230,0.018000000000000002,14.1,0,-1.5,0.0,9.0,9.0,43.0,0.0,10.0,3.6,9.75,7.0,4.0,0.0
20200306_130000,47.60157,-51.70848,26.0,43,0,2,1230,0.018000000000000002,14.1,1,-1.9,0.0,10.0,10.0,30.0,0.0,10.0,3.7,11.5,7.25,4.3,0.0
20200306_133000,47.6166,-51.69999,26.0,44,0,1,1230,0.018000000000000002,13.8,1,-2.2,0.0,13.0,13.0,205.0,0.0,10.0,3.0,7.0,5.75,4.8,1.0
20200306_140000,47.59884,-51.69885,42.0,45,0,1,1240,0.016,14.0,1,-2.2,0.0,5.0,5.0,39.0,0.0,10.0,3.6,7.75,6.0,5.0,0.0
20200306_143000,47.61303,-51.68727,26.0,46,0,1,1230,0.016,13.8,1,-2.2,0.0,8.0,8.0,32.0,0.0,10.0,3.5,10.5,6.75,4.7,4.0
20200306_150000,47.62773,-51.676140000000004,26.0,47,0,1,1230,0.016,13.7,1,-2.3,0.0,10.0,10.0,221.0,0.0,10.0,3.5,10.5,7.25,4.9,1.0
20200306_153000,47.61033,-51.68175,26.0,48,0,1,1230,0.018000000000000002,13.7,1,-2.0,0.0,12.0,12.0,69.0,0.0,10.0,3.1,8.5,6.5,3.9,0.0
20200306_160000,47.62083,-51.66867,26.0,49,1,1,1230,0.018000000000000002,13.7,1,-2.3,0.0,15.0,15.0,39.0,0.0,10.0,2.8,6.75,5.25,3.8,0.0
20200306_163000,47.63487,-51.658559999999994,26.0,50,0,1,1230,0.08800000000000001,14.1,1,-2.2,0.0,14.0,14.0,30.0,0.0,10.0,3.5,9.75,6.5,4.9,4.0
20200306_170000,47.64924,-51.648540000000004,26.0,51,0,1,1230,0.085,14.0,1,-2.1,0.0,11.0,11.0,35.0,0.0,10.0,3.2,8.5,6.5,4.0,3.0
20200306_173000,47.66298,-51.63408,42.0,52,0,1,1240,0.085,13.7,1,-2.0,0.0,6.0,6.0,35.0,0.0,10.0,3.3,9.0,6.0,5.1,0.0
20200306_180000,47.675340000000006,-51.62319,26.0,53,0,2,1230,0.09,13.7,1,-2.0,0.0,9.0,9.0,32.0,0.0,10.0,3.5,8.75,6.0,4.9,0.0
20200306_190000,47.66961,-51.61416,26.0,55,0,3,1230,0.08800000000000001,13.8,1,-0.9,0.0,13.0,13.0,205.0,0.0,10.0,3.0,9.0,7.5,3.7,0.0
20200306_193000,47.650529999999996,-51.614909999999995,26.0,56,0,1,1230,0.085,13.9,1,-0.8,280.0,10.0,13.0,208.0,1.0,10.0,2.8,8.5,6.0,4.4,0.0
20200306_203000,47.64525,-51.60954,26.0,58,0,3,1230,0.092,13.6,1,-1.5,275.0,10.0,13.0,194.0,1.0,10.0,3.0,7.25,5.75,4.5,0.0
20200306_210000,47.62806,-51.6066,26.0,59,1,1,1230,0.096,13.3,1,-1.9,275.0,10.0,12.0,187.0,1.0,10.0,3.2,8.75,7.25,6.1,1.0
