lon,lat,u,v,time
-50.19550170000001,53.422015,,,20140705_162210
-50.195515,53.422053299999995,,,20140705_162220
-50.1955417,53.422071700000004,,,20140705_162220
-50.195538299999996,53.4220517,,,20140705_162230
-50.195556700000004,53.4220517,,,20140705_162230
-50.195605,53.42206329999999,,,20140705_162240
-50.1956283,53.422078299999995,,,20140705_162240
-50.19564329999999,53.42213829999999,,,20140705_162250
-50.195655,53.42217170000001,,,20140705_162250
-50.195713299999994,53.4222483,,,20140705_162250
-50.1957333,53.4223483,,,20140705_162300
-50.195756700000004,53.42245,,,20140705_162310
-50.195781700000005,53.42255,,,20140705_162310
-50.195806700000006,53.42265,,,20140705_162320
-50.19583,53.4227517,,,20140705_162320
-50.195855,53.4228517,,,20140705_162330
-50.206843299999996,53.43915,,,20140705_181610
-50.20684,53.43916,,,20140705_181610
-50.2068333,53.4391667,,,20140705_181620
-50.206838299999994,53.43918000000001,,,20140705_181620
-50.20685,53.43919,,,20140705_181620
-50.206855,53.43920670000001,,,20140705_181630
-50.20685170000001,53.439221700000004,,,20140705_181630
-50.2068583,53.43923670000001,,,20140705_181640
-50.2068683,53.4392567,,,20140705_181650
-50.20688,53.439280000000004,,,20140705_181700
-50.2068917,53.4392983,,,20140705_181700
-50.206905,53.439313299999995,,,20140705_181700
-50.20691,53.4393267,,,20140705_181710
-50.206911700000006,53.43933829999999,,,20140705_181720
-50.206911700000006,53.43933829999999,0.0308159,-0.0005571,20140705_182210
-50.207306700000004,53.4403317,,,20140705_182320
-50.207295,53.440343299999995,,,20140705_182320
-50.20732329999999,53.440369999999994,,,20140705_182330
-50.2073217,53.4403833,,,20140705_182340
-50.20733,53.4403983,,,20140705_182340
-50.207365,53.440426699999996,,,20140705_182350
-50.207345000000004,53.4404417,,,20140705_182350
-50.20733,53.44045,,,20140705_182400
-50.2073333,53.44047,,,20140705_182400
-50.207335,53.4404917,,,20140705_182400
-50.207338299999996,53.44051329999999,,,20140705_182410
-50.207365,53.4404733,,,20140705_182410
-50.2072783,53.440505,,,20140705_182420
-50.2072833,53.440541700000004,,,20140705_182430
-50.207355,53.440540000000006,,,20140705_182430
-50.207345000000004,53.440565,,,20140705_182440
-50.207338299999996,53.4405833,,,20140705_182440
-50.2073533,53.440605000000005,,,20140705_182450
-50.20738,53.4405983,,,20140705_182450
-50.2073533,53.4406167,,,20140705_182500
-50.2073883,53.4405833,,,20140705_182500
-50.207468299999995,53.4404833,,,20140705_182500
-50.20747670000001,53.44048000000001,,,20140705_182510
-50.207443299999994,53.440606700000004,,,20140705_182520
-50.2074717,53.44061329999999,,,20140705_182520
-50.207435,53.4406683,,,20140705_182530
-50.20743,53.44068000000001,,,20140705_182530
-50.207435,53.44070670000001,,,20140705_182540
-50.20745170000001,53.44073,,,20140705_182540
-50.207443299999994,53.4407517,,,20140705_182550
-50.2074,53.44076999999999,,,20140705_182550
-50.207415000000005,53.440780000000004,,,20140705_182550
-50.207426700000006,53.440793299999996,,,20140705_182600
-50.207409999999996,53.4408083,,,20140705_182600
-50.2073867,53.4408167,,,20140705_182610
-50.20743,53.440856700000005,,,20140705_182620
-50.207445,53.44088000000001,,,20140705_182620
-50.207466700000005,53.44088829999999,,,20140705_182630
-50.2074317,53.4408917,,,20140705_182630
-50.2073217,53.440934999999996,,,20140705_182640
-50.20732,53.440975,,,20140705_182640
-50.20732,53.441015,,,20140705_182650
-50.20732,53.44105329999999,,,20140705_182650
-50.20732,53.4410933,,,20140705_182650
-50.20732,53.4411333,,,20140705_182700
-50.20732,53.441171700000005,,,20140705_182710
