time,lon,lat
20161220_075128,-52.1036,48.5759
20161220_080928,-52.1064,48.5789
20161220_082606,-52.109,48.5817
20161220_084643,-52.1121,48.5852
20161220_090628,-52.1161,48.5884
20161220_092736,-52.12,48.5916
20161220_094744,-52.1244,48.595
20161220_100257,-52.1267,48.5974
20161220_101053,-52.1273,48.5989
20161220_103545,-52.1274,48.603
20161220_105515,-52.1315,48.6061
20161220_111601,-52.1354,48.6096
20161220_113620,-52.14,48.6129
20161220_115715,-52.1447,48.6164
20161220_121723,-52.1486,48.6201
20161220_124021,-52.1525,48.6243
20161220_130127,-52.157,48.6279
20161220_132142,-52.1614,48.6313
20161220_134046,-52.1655,48.6345
20161220_140134,-52.1698,48.6382
20161220_142205,-52.1743,48.642
20161220_144358,-52.1785,48.6454
20161220_150408,-52.1826,48.649
20161220_152453,-52.1868,48.6527
20161220_154500,-52.1908,48.6563
20161220_160057,-52.1937,48.6589
20161220_161325,-52.1958,48.6608
20161220_164320,-52.1984,48.6643
20161220_170328,-52.2025,48.6672
20161220_172450,-52.205,48.6698
20161220_174456,-52.2104,48.6722
20161220_180613,-52.2153,48.6739
20161220_182602,-52.2196,48.6752
20161220_184703,-52.2241,48.6765
20161220_190731,-52.2285,48.6779
20161220_192800,-52.2328,48.6784
20161220_194743,-52.237,48.6783
20161220_200811,-52.2414,48.6782
20161220_202814,-52.2456,48.6781
20161220_204928,-52.2501,48.678
20161220_211000,-52.2545,48.6779
20161220_213130,-52.259,48.6777
20161220_215213,-52.2634,48.6776
20161220_220443,-52.2661,48.6776
20161220_220739,-52.2667,48.6775
20161220_225039,-52.2676,48.677
20161220_231855,-52.2711,48.6728
20161220_234323,-52.2743,48.6695
20161221_001007,-52.2782,48.6659
20161221_003242,-52.2815,48.6629
20161221_010003,-52.2855,48.6592
20161221_012249,-52.2889,48.6563
20161221_014852,-52.2927,48.6526
20161221_021205,-52.2961,48.6492
20161221_023836,-52.2998,48.6457
20161221_025955,-52.302,48.6425
20161221_032516,-52.3043,48.6383
20161221_034548,-52.3061,48.6349
20161221_041044,-52.3084,48.6307
20161221_042917,-52.31,48.6277
20161221_044553,-52.3115,48.6249
20161221_051620,-52.3107,48.62
20161221_054139,-52.3126,48.6162
20161221_060422,-52.3137,48.6126
20161221_063000,-52.3154,48.609
20161221_065146,-52.3168,48.6064
20161221_071635,-52.3185,48.6027
20161221_073710,-52.3192,48.5994
20161221_080118,-52.3197,48.5953
20161221_082220,-52.321,48.5922
20161221_084741,-52.3237,48.589
20161221_090744,-52.3258,48.5864
20161221_093133,-52.3284,48.5834
20161221_095312,-52.3307,48.5806
20161221_101851,-52.3334,48.5773
20161221_103340,-52.335,48.5754
20161221_104103,-52.3357,48.5745
20161221_112421,-52.3333,48.5708
20161221_114913,-52.3363,48.5667
20161221_121008,-52.3384,48.5632
20161221_123348,-52.342,48.5589
20161221_125415,-52.3448,48.555
20161221_131744,-52.3481,48.5505
20161221_133745,-52.3504,48.5468
20161221_140227,-52.3537,48.5417
20161221_142230,-52.3564,48.5375
20161221_144545,-52.3595,48.5326
20161221_150421,-52.3621,48.5287
20161221_152644,-52.3656,48.5239
20161221_154550,-52.3687,48.5198
20161221_160926,-52.3724,48.5147
20161221_162929,-52.3756,48.5104
20161221_165359,-52.3795,48.5051
20161221_170915,-52.3819,48.5019
20161221_171818,-52.3834,48.4999
20161221_175039,-52.3866,48.4938
20161221_181451,-52.3916,48.489
20161221_183414,-52.3954,48.485
20161221_185744,-52.401,48.4802
20161221_191740,-52.4054,48.4764
20161221_194008,-52.411,48.472
20161221_200002,-52.416,48.468
20161221_202311,-52.4221,48.4637
20161221_204153,-52.4271,48.4603
20161221_210435,-52.4335,48.4563
20161221_212450,-52.4391,48.4528
20161221_214858,-52.4459,48.4486
20161221_220856,-52.4515,48.4451
20161221_223209,-52.4579,48.441
20161221_225008,-52.463,48.4379
20161221_231326,-52.4695,48.4338
20161221_234834,-52.4751,48.4286
20161222_001228,-52.4817,48.4252
20161222_003223,-52.4871,48.4219
20161222_005511,-52.4935,48.4185
20161222_011504,-52.4989,48.4154
20161222_013847,-52.5054,48.4125
20161222_015851,-52.5103,48.4101
20161222_022215,-52.5166,48.4069
20161222_024135,-52.5212,48.4044
20161222_030403,-52.5267,48.4017
20161222_032130,-52.5309,48.3996
20161222_034339,-52.5363,48.3969
20161222_040153,-52.5408,48.3947
20161222_042452,-52.5464,48.3919
20161222_044157,-52.5505,48.3899
20161222_050331,-52.5558,48.3873
20161222_053558,-52.5589,48.3827
20161222_055757,-52.561,48.3849
20161222_061619,-52.5622,48.386
20161222_063752,-52.5646,48.3882
20161222_065539,-52.5665,48.39
20161222_071718,-52.5683,48.3916
20161222_073432,-52.5697,48.3928
20161222_075554,-52.5715,48.3943
20161222_081335,-52.5725,48.3953
20161222_083455,-52.5744,48.3966
20161222_085219,-52.5759,48.3976
20161222_091355,-52.5778,48.3989
20161222_093112,-52.5793,48.4
20161222_095253,-52.5812,48.4013
20161222_100914,-52.5826,48.4023
20161222_103122,-52.5846,48.4036
20161222_105023,-52.5862,48.4048
20161222_111258,-52.5882,48.4061
20161222_112402,-52.5892,48.4068
20161222_112744,-52.5895,48.407
20161222_115901,-52.5891,48.4015
20161222_122033,-52.5927,48.4018
20161222_123823,-52.5956,48.4022
20161222_130036,-52.5991,48.4027
20161222_131822,-52.602,48.4031
20161222_134124,-52.6057,48.4036
20161222_135958,-52.6086,48.4043
20161222_142154,-52.612,48.4057
20161222_143921,-52.6146,48.4068
20161222_150202,-52.6181,48.4082
20161222_152035,-52.6209,48.4093
20161222_154458,-52.6246,48.4108
20161222_160436,-52.6276,48.412
20161222_162842,-52.6313,48.4135
20161222_164848,-52.6344,48.4147
20161222_171447,-52.6383,48.4164
20161222_173456,-52.6414,48.4176
20161222_175855,-52.645,48.4191
20161222_183436,-52.6468,48.4185
20161222_185925,-52.6504,48.4212
20161222_191934,-52.6532,48.4235
20161222_194419,-52.6567,48.4263
20161222_200403,-52.6595,48.4285
20161222_202757,-52.6629,48.4311
20161222_204738,-52.6657,48.4333
20161222_211150,-52.6691,48.4361
20161222_213059,-52.6718,48.4382
20161222_215501,-52.6752,48.4409
20161222_221629,-52.6783,48.4433
20161222_224505,-52.6823,48.4465
20161222_230935,-52.6858,48.4492
20161222_233335,-52.6892,48.4519
20161222_235802,-52.6926,48.4547
20161223_002301,-52.6962,48.4575
20161223_011211,-52.6923,48.4562
20161223_013750,-52.6962,48.4532
20161223_020259,-52.7001,48.4501
20161223_022714,-52.7038,48.4472
20161223_025102,-52.7075,48.4444
20161223_031515,-52.7112,48.4415
20161223_034035,-52.7151,48.4384
20161223_040517,-52.7189,48.4355
20161223_042923,-52.7226,48.4326
20161223_045306,-52.7263,48.4297
20161223_051624,-52.7299,48.4269
20161223_053943,-52.7335,48.4241
20161223_060416,-52.7373,48.4212
20161223_062905,-52.7411,48.4182
20161223_065002,-52.7443,48.4157
20161223_070823,-52.7471,48.4135
20161223_073950,-52.748,48.4098
20161223_080415,-52.7504,48.406
20161223_082750,-52.7527,48.4023
20161223_085151,-52.755,48.3986
20161223_091439,-52.7572,48.395
20161223_093658,-52.7594,48.3916
20161223_100023,-52.7616,48.3879
20161223_102402,-52.7639,48.3842
20161223_104642,-52.7661,48.3807
20161223_110851,-52.7683,48.3772
20161223_113126,-52.7705,48.3737
20161223_115906,-52.7731,48.3694
20161223_122114,-52.7753,48.366
20161223_124251,-52.7774,48.3626
20161223_125551,-52.7786,48.3606
20161223_130014,-52.7791,48.3599
20161223_134322,-52.7795,48.3559
20161223_141126,-52.7849,48.3564
20161223_143334,-52.789,48.3567
20161223_145435,-52.793,48.357
20161223_151708,-52.7973,48.3573
20161223_154520,-52.8026,48.3577
20161223_160737,-52.8068,48.358
20161223_162909,-52.8109,48.3583
20161223_165139,-52.8152,48.3587
20161223_171521,-52.8197,48.359
20161223_173831,-52.8241,48.3593
20161223_180123,-52.8284,48.3597
20161223_182433,-52.8328,48.36
20161223_184827,-52.8373,48.3603
20161223_191221,-52.8418,48.3607
20161223_193518,-52.8462,48.361
20161223_201442,-52.8498,48.3606
20161223_203917,-52.8538,48.3617
20161223_210352,-52.8578,48.3629
20161223_212755,-52.8617,48.364
20161223_215157,-52.8656,48.3651
20161223_221606,-52.8696,48.3662
20161223_224050,-52.8736,48.3673
20161223_230529,-52.8776,48.3684
20161223_233027,-52.8816,48.3695
20161223_235404,-52.8855,48.3706
20161224_001916,-52.8896,48.3718
20161224_004453,-52.8937,48.3729
20161224_010932,-52.8977,48.3741
20161224_013316,-52.9016,48.3751
20161224_023316,-52.9034,48.3686
20161224_025745,-52.906,48.3654
20161224_032156,-52.9086,48.3623
20161224_034548,-52.9111,48.3592
20161224_041026,-52.914,48.3565
20161224_043454,-52.9175,48.3542
20161224_050020,-52.9212,48.3517
20161224_052349,-52.9245,48.3495
20161224_054728,-52.9279,48.3472
20161224_061156,-52.9314,48.3449
20161224_063624,-52.9349,48.3425
20161224_070043,-52.9384,48.3402
20161224_072519,-52.9419,48.3379
20161224_074924,-52.9453,48.3356
20161224_081104,-52.9484,48.3335
20161224_083041,-52.9512,48.3316
20161224_090446,-52.9541,48.3299
20161224_092930,-52.9594,48.3284
20161224_095406,-52.9646,48.3269
20161224_101819,-52.9698,48.3255
20161224_104225,-52.9749,48.324
20161224_110617,-52.98,48.3226
20161224_112949,-52.9849,48.3211
20161224_115313,-52.9899,48.3197
20161224_121717,-52.9946,48.318
20161224_123954,-53.0002,48.316
20161224_130352,-53.0055,48.3138
20161224_132803,-53.0108,48.3113
20161224_135057,-53.0159,48.309
20161224_141241,-53.0207,48.3067
20161224_145245,-53.0245,48.3019
20161224_151636,-53.0296,48.2985
20161224_154018,-53.0347,48.295
20161224_160436,-53.04,48.2915
20161224_162732,-53.045,48.2882
20161224_164935,-53.0497,48.285
20161224_171145,-53.0545,48.2818
20161224_173952,-53.0606,48.2778
20161224_180252,-53.0656,48.2745
20161224_182502,-53.0704,48.2713
20161224_184746,-53.0753,48.268
20161224_191623,-53.0815,48.2638
20161224_193854,-53.0864,48.2606
20161224_200003,-53.091,48.2575
20161224_201617,-53.0945,48.2552
20161224_202723,-53.0969,48.2536
20161224_210731,-53.0983,48.2487
20161224_213522,-53.1028,48.2445
20161224_215742,-53.1065,48.2411
20161224_221914,-53.11,48.2378
20161224_224145,-53.1136,48.2344
20161224_230957,-53.1182,48.2301
20161224_233251,-53.122,48.2267
20161224_235413,-53.1255,48.2234
20161225_001624,-53.1291,48.2201
20161225_004437,-53.1337,48.2158
20161225_010658,-53.1373,48.2124
20161225_012852,-53.1409,48.2091
20161225_015204,-53.1447,48.2055
20161225_021626,-53.1486,48.2018
20161225_024000,-53.1525,48.1983
20161225_030211,-53.1561,48.1949
20161225_034411,-53.1614,48.1914
20161225_040818,-53.1682,48.1911
20161225_043232,-53.175,48.1909
20161225_045639,-53.1817,48.1906
20161225_052009,-53.1883,48.1903
20161225_054351,-53.195,48.19
20161225_060751,-53.2017,48.1898
20161225_063152,-53.2084,48.1895
20161225_065606,-53.2152,48.1892
20161225_072110,-53.2222,48.1889
20161225_074653,-53.2295,48.1886
20161225_081223,-53.2366,48.1883
20161225_083828,-53.2439,48.188
20161225_090345,-53.251,48.1878
20161225_103644,-53.2674,48.1952
20161225_110157,-53.2715,48.1924
20161225_112758,-53.2757,48.1895
20161225_115435,-53.2801,48.1865
20161225_122204,-53.2846,48.1834
20161225_124945,-53.2891,48.1803
20161225_131805,-53.2937,48.1772
20161225_134709,-53.2985,48.1739
20161225_141536,-53.3031,48.1708
20161225_144252,-53.3076,48.1677
20161225_150926,-53.3119,48.1648
20161225_153521,-53.3162,48.1619
20161225_160037,-53.3203,48.1591
20161225_162443,-53.3242,48.1564
20161225_171350,-53.327,48.1529
20161225_174148,-53.3276,48.1493
20161225_180410,-53.3281,48.1465
20161225_182524,-53.3286,48.1438
20161225_191046,-53.3294,48.1417
20161225_193934,-53.3289,48.1382
20161225_200259,-53.3284,48.1353
20161225_202520,-53.328,48.1326
20161225_205948,-53.3274,48.1284
20161225_214221,-53.3267,48.1232
20161225_220540,-53.3263,48.1203
20161225_221355,-53.3261,48.1193
20161225_231026,-53.3277,48.1175
20161225_235513,-53.3293,48.1102
20161226_004026,-53.3308,48.1028
20161226_012720,-53.3325,48.0952
20161226_021454,-53.3342,48.0874
20161226_030216,-53.3358,48.0797
20161226_040927,-53.3393,48.0709
20161226_045842,-53.3446,48.0635
20161226_060309,-53.35,48.0547
20161226_065342,-53.356,48.0468
20161226_080328,-53.3647,48.0376
20161226_085537,-53.3717,48.0292
20161226_094631,-53.3786,48.0211
20161226_103546,-53.3852,48.0132
20161226_114758,-53.3935,48.0027
20161226_123938,-53.4007,47.9951
20161226_133011,-53.4077,47.9876
20161226_141900,-53.4145,47.9803
20161226_150744,-53.4199,47.9742
20161226_151843,-53.4215,47.9732
20161226_160506,-53.428,47.9687
20161226_165413,-53.4332,47.9607
20161226_174138,-53.4383,47.953
20161226_182647,-53.4431,47.9456
20161226_190044,-53.4468,47.9401
20161226_192527,-53.4494,47.936
20161226_201919,-53.4508,47.9303
20161226_210616,-53.4479,47.9262
20161226_215310,-53.445,47.9221
20161226_223821,-53.4423,47.9181
20161226_232040,-53.4397,47.9144
20161227_000207,-53.4371,47.9108
20161227_010024,-53.4399,47.9086
20161227_013821,-53.4478,47.9112
20161227_022004,-53.4564,47.9139
20161227_030527,-53.4658,47.9169
20161227_034124,-53.4733,47.9193
20161227_040832,-53.4789,47.9211
20161227_045253,-53.4787,47.9236
20161227_053342,-53.4731,47.9267
20161227_061523,-53.4673,47.9298
20161227_065745,-53.4615,47.933
20161227_073630,-53.4562,47.9359
20161227_081221,-53.4512,47.9386
20161227_090403,-53.4473,47.9376
20161227_095130,-53.4451,47.9319
20161227_103711,-53.443,47.9265
20161227_112120,-53.441,47.9212
20161227_114900,-53.4397,47.9179
20161227_120255,-53.4391,47.9162
20161227_124204,-53.4416,47.9164
20161227_132335,-53.4483,47.9172
20161227_140547,-53.4552,47.9181
20161227_144851,-53.4622,47.919
20161227_153224,-53.4692,47.9199
20161227_161519,-53.4762,47.9207
20161227_170717,-53.4768,47.9241
20161227_174823,-53.4725,47.9271
20161227_182907,-53.4682,47.93
20161227_191108,-53.4637,47.933
20161227_194333,-53.4603,47.9353
20161227_200741,-53.4577,47.937
20161227_205420,-53.4533,47.9367
20161227_214028,-53.4502,47.9317
20161227_222521,-53.4471,47.9268
20161227_231046,-53.444,47.9219
20161227_234400,-53.4418,47.9183
20161228_000735,-53.4402,47.9157
20161228_005234,-53.441,47.9156
20161228_013309,-53.4482,47.9161
20161228_021511,-53.4556,47.9166
20161228_025829,-53.4632,47.9171
20161228_033737,-53.4701,47.9175
20161228_041229,-53.4763,47.9179
20161228_045952,-53.4765,47.9198
20161228_054119,-53.4723,47.9234
20161228_062338,-53.468,47.9271
20161228_070540,-53.4638,47.9308
20161228_074100,-53.4602,47.9339
20161228_080918,-53.4574,47.9363
20161228_085931,-53.4538,47.9357
20161228_094636,-53.4502,47.931
20161228_103201,-53.4466,47.9265
20161228_111826,-53.443,47.9219
20161228_114830,-53.4407,47.919
20161228_120435,-53.4394,47.9174
20161228_124852,-53.4408,47.918
20161228_133135,-53.4477,47.9177
20161228_141423,-53.4546,47.9173
20161228_145637,-53.4615,47.917
20161228_153543,-53.4678,47.9167
20161228_161257,-53.4738,47.9164
20161228_170502,-53.4752,47.918
20161228_174824,-53.4711,47.9222
20161228_183049,-53.4671,47.9263
20161228_191333,-53.463,47.9304
20161228_194527,-53.46,47.9334
20161228_200815,-53.4578,47.9356
20161228_205456,-53.4545,47.9344
20161228_214204,-53.4507,47.9297
20161228_222842,-53.4469,47.925
20161228_231438,-53.4432,47.9204
20161228_234623,-53.4406,47.9172
20161229_000748,-53.4388,47.9151
20161229_005418,-53.4422,47.9139
20161229_013558,-53.4497,47.9147
20161229_021759,-53.4572,47.9156
20161229_030040,-53.4649,47.9165
20161229_033842,-53.4717,47.9173
20161229_041341,-53.478,47.918
20161229_050857,-53.4773,47.9168
20161229_055544,-53.4683,47.9128
20161229_064134,-53.4596,47.9088
20161229_072531,-53.4512,47.9051
20161229_075052,-53.4463,47.9029
20161229_080047,-53.4444,47.902
20161229_090946,-53.4423,47.9026
20161229_093913,-53.437,47.9073
20161229_102315,-53.4341,47.9102
20161229_104856,-53.4307,47.9131
20161229_112936,-53.4315,47.9119
20161229_115605,-53.4348,47.9087
