time,lat,lon,log,battery,u,v,wptLat,wptLon
20200203_131337,56.73908333333334,-53.16823333333333,0269.0023,80.391887852757,0.128708414908108,-0.0313472822409813,56.18494999999999,-53.41048333333334
20200203_224815,56.64538333333334,-53.24295,0269.0024,80.2620544496692,0.092842259494782,0.0512102492903461,56.18494999999999,-53.41048333333334
20200204_080155,56.59273333333334,-53.26081666666668,0269.0025,80.1371972283383,0.0934474028423733,0.0498374704756196,56.18494999999999,-53.41048333333334
20200204_173641,56.53553333333332,-53.30246666666667,0269.0026,80.0086079615159,0.0667615092318438,0.0623178461669336,56.18494999999999,-53.41048333333334
20200204_175532,56.53553333333332,-53.30246666666667,0269.0027,79.9945842261062,0.0667615092318438,0.0623178461669336,56.18494999999999,-53.41048333333334
20200205_031412,56.46849999999999,-53.31023333333332,0269.0028,79.8688223765665,0.09177369114617501,-0.0260834517821536,56.18494999999999,-53.41048333333334
20200205_123232,56.411,-53.28575000000002,0269.0029,79.7410249319051,0.18850452497579395,-0.0249056001224044,56.18494999999999,-53.41048333333334
20200205_220146,56.41158333333333,-53.27943333333333,0269.0030,79.6117568306216,0.18292307698931304,-0.0232075740279114,56.18494999999999,-53.41048333333334
20200206_160929,56.41158333333333,-53.27943333333333,0269.0032,79.3526556895548,0.18292307698931304,-0.0232075740279114,56.18494999999999,-53.41048333333334
20200207_100543,56.24456666666667,-53.53188333333333,0269.0034,79.1009056517712,-0.0789656064585598,0.16179994872898298,56.18494999999999,-53.41048333333334
20200207_192522,56.21736666666667,-53.49293333333333,0269.0035,78.9740128353184,-0.0835094482640696,0.150662063973931,56.18494999999999,-53.41048333333334
20200208_043818,56.23576666666666,-53.44268333333333,0269.0036,78.8471200188657,-0.12148358441044198,0.11639325207531402,57.76424999999999,-51.68831666666666
20200208_135112,56.28731666666666,-53.36616666666667,MissionName:REGM20.MI MissionNum:pearl,78.718417582691,-0.0904149557357132,0.0828712598050439,57.76424999999999,-51.68831666666666
20200208_231918,56.32321666666667,-53.21058333333334,0269.0038,78.5883578408988,0.0309283573996163,-0.0593130495698254,57.76424999999999,-51.68831666666666
20200209_082101,56.38775000000001,-53.08365,0269.0039,78.4641792723766,0.10491347285054001,-0.0969323644095783,57.76424999999999,-51.68831666666666
20200209_173355,56.49198333333334,-53.00010000000001,0269.0040,78.3337805674845,0.140498158128697,-0.038443801457131,57.76424999999999,-51.68831666666666
20200210_024709,56.59925,-53.0088,0269.0041,78.2057571474232,-0.00822503701072433,0.0899537895671729,57.76424999999999,-51.68831666666666
20200210_121230,56.66266666666667,-52.91121666666666,0269.0042,78.07773300075279,-0.024252935691104,0.0648243975379584,57.76424999999999,-51.68831666666666
